age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
37,management,married,tertiary,no,4842,yes,no,cellular,25,nov,170,1,-1,0,,no
29,admin.,single,secondary,no,265,yes,no,cellular,25,nov,414,1,184,1,failure,yes
34,admin.,married,tertiary,no,69,no,yes,cellular,25,nov,296,1,205,2,failure,yes
64,retired,divorced,primary,no,1840,no,no,cellular,25,nov,237,1,85,4,other,no
61,retired,divorced,primary,no,3624,no,no,cellular,25,nov,342,1,-1,0,,yes
27,blue-collar,single,tertiary,no,567,no,no,cellular,25,nov,238,2,184,1,success,yes
46,housemaid,married,secondary,no,38,no,no,cellular,25,nov,541,1,-1,0,,yes
57,blue-collar,divorced,primary,no,1299,no,no,cellular,27,nov,142,2,-1,0,,no
52,blue-collar,married,secondary,no,1797,yes,no,cellular,27,nov,92,2,99,1,failure,no
77,retired,married,primary,no,680,no,no,telephone,27,nov,341,4,94,3,failure,no
53,technician,married,secondary,no,1982,yes,yes,cellular,27,nov,160,1,-1,0,,yes
83,retired,divorced,primary,no,20,no,no,cellular,27,nov,65,3,-1,0,,no
35,technician,single,secondary,no,204,yes,no,cellular,30,nov,110,3,189,1,success,no
58,technician,married,secondary,no,3399,no,no,telephone,30,nov,1628,2,188,8,success,yes
46,technician,married,tertiary,no,31630,no,no,cellular,30,nov,448,2,214,1,failure,no
63,unemployed,married,primary,no,0,no,no,telephone,30,nov,337,3,-1,0,,no
58,retired,married,primary,no,4007,no,no,cellular,30,nov,598,4,-1,0,,no
51,technician,married,tertiary,no,2506,no,no,cellular,30,nov,210,3,-1,0,,no
25,student,single,secondary,no,304,no,no,cellular,30,nov,152,1,188,2,success,no
66,management,married,,no,2149,yes,no,cellular,30,nov,151,6,103,4,other,no
45,admin.,married,,no,2033,no,no,cellular,30,nov,123,1,186,4,failure,no
22,student,single,tertiary,no,691,no,no,cellular,30,nov,260,5,103,1,success,yes
32,entrepreneur,married,secondary,no,390,no,no,cellular,30,nov,152,1,-1,0,,no
33,technician,married,tertiary,no,8023,no,no,cellular,30,nov,107,1,105,3,failure,no
28,admin.,single,secondary,no,520,yes,no,cellular,30,nov,113,1,168,1,failure,no
28,management,single,tertiary,no,1584,yes,no,cellular,1,sep,222,2,-1,0,,yes
69,technician,married,secondary,no,2661,no,no,cellular,1,sep,925,1,187,3,other,no
36,management,single,tertiary,no,671,yes,no,cellular,1,sep,161,1,457,2,failure,no
60,management,married,tertiary,no,315,no,no,cellular,1,sep,840,1,183,3,success,yes
32,admin.,married,secondary,no,200,no,no,cellular,1,sep,729,1,29,3,failure,yes
34,management,married,tertiary,no,589,no,no,cellular,1,sep,300,1,44,3,other,yes
34,management,married,tertiary,no,1388,yes,no,cellular,1,sep,222,1,93,4,failure,no
31,services,single,secondary,no,-205,no,no,cellular,1,sep,481,1,579,1,failure,yes
33,admin.,married,secondary,no,394,yes,no,telephone,1,sep,104,3,-1,0,,no
38,management,single,tertiary,no,1704,no,no,cellular,1,sep,222,1,-1,0,,no
28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,sep,199,1,92,14,success,yes
55,admin.,married,secondary,no,8304,no,no,cellular,1,sep,193,1,92,1,success,yes
65,retired,married,primary,no,308,no,no,cellular,1,sep,400,1,-1,0,,yes
22,student,single,secondary,no,552,no,no,cellular,1,sep,327,1,-1,0,,yes
65,retired,divorced,primary,no,1840,no,no,cellular,1,sep,191,2,92,7,failure,no
77,retired,married,primary,no,1492,no,no,telephone,1,sep,663,1,208,2,other,no
37,management,married,tertiary,no,1113,no,no,cellular,1,sep,265,2,183,2,success,yes
45,services,divorced,primary,no,523,no,no,telephone,1,sep,380,4,371,4,other,no
45,technician,married,secondary,no,814,no,no,cellular,1,sep,691,2,-1,0,,no
65,technician,married,secondary,no,2303,no,no,cellular,1,sep,95,2,-1,0,,no
29,blue-collar,married,secondary,no,3310,no,no,cellular,1,sep,367,1,91,4,failure,no
41,technician,married,secondary,no,11,yes,no,telephone,1,sep,150,1,-1,0,,no
35,management,single,tertiary,no,992,no,yes,cellular,1,sep,238,1,-1,0,,yes
33,admin.,single,tertiary,no,272,yes,no,cellular,1,sep,293,2,92,3,success,yes
75,retired,married,primary,no,1413,no,no,cellular,1,sep,532,2,188,2,success,yes
18,student,single,,no,438,no,no,cellular,1,sep,425,1,-1,0,,no
59,management,married,tertiary,no,4606,no,no,telephone,1,sep,194,2,189,2,failure,no
22,services,single,secondary,no,361,no,no,telephone,1,sep,232,1,86,6,failure,no
30,self-employed,married,tertiary,no,805,yes,no,,1,sep,20,1,478,2,other,no
28,services,married,secondary,no,4,yes,no,,2,sep,10,1,-1,0,,no
27,admin.,single,secondary,no,321,no,yes,,2,sep,4,1,-1,0,,no
32,student,single,secondary,no,5836,no,no,cellular,2,sep,281,2,493,2,failure,no
48,,single,,no,1819,no,no,cellular,2,sep,1440,1,458,1,failure,yes
33,entrepreneur,single,tertiary,no,1623,yes,no,cellular,2,sep,291,3,-1,0,,yes
53,blue-collar,married,secondary,no,1797,yes,no,cellular,2,sep,128,3,94,5,other,no
27,technician,single,tertiary,no,1075,no,no,cellular,2,sep,529,2,184,1,success,yes
62,management,married,secondary,no,1128,no,no,cellular,2,sep,236,1,290,3,other,yes
63,,married,secondary,no,367,no,no,telephone,2,sep,173,1,182,7,failure,no
38,management,married,tertiary,no,630,no,no,cellular,2,sep,362,1,388,3,other,yes
31,management,single,tertiary,no,1675,no,no,cellular,2,sep,114,2,363,1,failure,no
35,technician,married,secondary,no,294,yes,no,cellular,2,sep,97,6,79,11,failure,no
37,admin.,single,tertiary,no,635,no,no,cellular,2,sep,238,1,464,2,failure,no
21,student,single,secondary,no,357,no,no,cellular,2,sep,115,3,-1,0,,no
22,student,single,,no,549,no,no,cellular,2,sep,154,1,-1,0,,no
25,student,single,secondary,no,2975,no,no,cellular,2,sep,799,2,-1,0,,yes
41,unemployed,single,tertiary,no,7968,no,no,cellular,2,sep,404,1,184,4,success,yes
25,student,single,secondary,no,154,no,no,cellular,2,sep,382,1,183,3,success,yes
25,technician,single,secondary,no,1298,no,no,cellular,2,sep,206,7,94,2,other,no
48,management,married,tertiary,no,1204,no,no,cellular,3,sep,116,2,760,1,other,no
32,services,single,tertiary,no,620,no,no,cellular,3,sep,110,6,95,5,other,no
88,retired,married,primary,no,648,no,no,telephone,3,sep,318,1,-1,0,,no
27,student,single,tertiary,no,5169,yes,no,cellular,3,sep,431,1,466,3,success,yes
32,management,married,tertiary,no,6138,no,no,cellular,3,sep,251,3,36,11,success,no
40,technician,married,tertiary,no,2627,yes,no,cellular,3,sep,240,3,-1,0,,no
49,admin.,single,tertiary,no,228,yes,no,cellular,3,sep,252,2,93,2,success,yes
39,services,single,secondary,no,91,no,no,cellular,3,sep,213,1,185,1,success,yes
35,admin.,married,secondary,no,1204,no,no,cellular,3,sep,789,2,-1,0,,no
57,retired,married,primary,no,1947,no,no,cellular,3,sep,126,1,185,7,success,no
70,retired,divorced,secondary,no,6850,no,no,telephone,3,sep,228,1,182,4,failure,no
60,admin.,married,secondary,no,12980,no,no,cellular,3,sep,177,2,182,1,success,no
43,technician,married,secondary,no,4945,yes,no,cellular,3,sep,219,3,185,2,success,yes
27,self-employed,single,tertiary,no,560,no,no,telephone,3,sep,543,9,465,2,failure,no
55,,married,primary,no,159,no,no,,4,sep,15,1,-1,0,,no
41,housemaid,married,primary,no,379,no,yes,,4,sep,9,1,-1,0,,no
32,technician,single,secondary,no,260,yes,no,,5,sep,13,1,656,7,other,no
22,student,single,secondary,no,249,no,no,,5,sep,11,1,-1,0,,no
51,technician,married,secondary,no,980,no,no,cellular,6,sep,114,2,-1,0,,no
38,management,single,tertiary,no,1027,yes,no,cellular,6,sep,387,2,188,3,success,no
52,management,married,,no,1708,no,no,,6,sep,310,1,75,4,failure,yes
83,housemaid,married,primary,no,2140,no,no,cellular,6,sep,109,3,276,8,other,no
48,management,married,tertiary,no,0,yes,no,cellular,6,sep,194,2,125,6,failure,yes
29,unemployed,single,,no,1584,no,no,cellular,6,sep,245,1,-1,0,,yes
32,entrepreneur,married,secondary,no,390,no,no,cellular,6,sep,440,1,280,1,failure,yes
43,admin.,single,secondary,no,1707,yes,no,cellular,6,sep,369,3,504,5,other,yes
39,admin.,married,secondary,no,179,no,no,,6,sep,36,1,-1,0,,no
65,admin.,married,secondary,no,952,no,no,cellular,6,sep,255,1,96,1,success,yes
72,retired,married,secondary,no,1978,no,no,cellular,6,sep,312,1,-1,0,,yes
61,admin.,divorced,secondary,no,4519,no,no,cellular,6,sep,145,1,391,11,other,no
33,blue-collar,single,secondary,no,329,no,no,cellular,6,sep,224,1,145,2,other,yes
34,technician,married,secondary,no,384,yes,no,cellular,6,sep,127,2,831,1,other,no
33,technician,married,tertiary,no,1126,yes,no,,6,sep,11,1,490,5,other,no
34,admin.,married,tertiary,no,1636,yes,yes,cellular,6,sep,136,1,521,2,failure,no
84,retired,divorced,primary,no,1680,no,no,telephone,6,sep,113,5,97,3,other,no
26,technician,single,secondary,no,1105,yes,no,cellular,6,sep,415,1,297,3,other,yes
37,services,married,secondary,no,52,yes,no,cellular,6,sep,908,1,185,9,success,yes
52,management,married,tertiary,no,2635,no,no,cellular,6,sep,313,1,108,8,success,no
38,entrepreneur,married,tertiary,no,1649,no,yes,cellular,6,sep,218,2,432,3,success,no
33,admin.,married,secondary,no,616,no,no,,6,sep,35,1,-1,0,,no
33,admin.,married,secondary,no,616,no,no,cellular,6,sep,250,3,-1,0,,yes
32,technician,single,secondary,no,1089,no,no,cellular,6,sep,125,2,-1,0,,no
38,management,married,tertiary,no,14352,no,no,,6,sep,8,1,-1,0,,no
26,admin.,single,tertiary,no,760,yes,no,cellular,6,sep,164,2,186,7,success,no
53,admin.,married,secondary,no,0,no,no,telephone,6,sep,353,1,655,5,failure,no
34,unemployed,single,,no,517,no,no,cellular,6,sep,791,3,-1,0,,no
27,management,single,tertiary,no,592,no,no,cellular,7,sep,667,1,221,3,failure,no
45,,married,tertiary,no,406,no,no,cellular,7,sep,314,1,-1,0,,yes
27,services,single,secondary,no,44,no,no,,7,sep,11,1,-1,0,,no
65,retired,married,secondary,no,1220,no,no,cellular,7,sep,127,1,186,2,failure,no
37,management,married,tertiary,no,6771,no,no,cellular,7,sep,337,1,186,1,success,yes
31,technician,married,tertiary,no,3192,yes,no,cellular,7,sep,179,1,186,2,failure,no
28,management,single,tertiary,no,890,yes,no,cellular,7,sep,201,1,-1,0,,yes
36,admin.,married,secondary,no,194,yes,yes,cellular,7,sep,120,3,-1,0,,no
26,unemployed,single,secondary,no,4,no,no,,7,sep,8,1,-1,0,,no
43,management,divorced,tertiary,no,2251,no,no,cellular,7,sep,332,5,-1,0,,no
61,retired,married,primary,no,56,no,no,cellular,7,sep,288,3,-1,0,,yes
32,blue-collar,married,primary,no,1644,no,no,cellular,7,sep,492,3,102,5,other,yes
51,management,single,tertiary,no,151,yes,no,cellular,8,sep,638,1,427,3,success,yes
38,admin.,married,secondary,no,0,yes,no,cellular,8,sep,210,1,92,3,success,yes
31,technician,married,tertiary,no,1570,yes,no,cellular,8,sep,213,4,184,5,success,no
46,admin.,married,secondary,no,0,yes,no,cellular,8,sep,149,2,187,1,failure,no
34,management,divorced,tertiary,no,2240,no,no,cellular,8,sep,220,2,184,3,success,yes
52,management,married,tertiary,no,994,no,no,cellular,8,sep,127,1,370,4,failure,no
60,unemployed,married,secondary,no,957,no,no,cellular,8,sep,246,1,184,3,success,yes
23,student,single,tertiary,no,508,no,no,cellular,8,sep,210,1,92,1,failure,no
24,student,single,secondary,no,689,no,no,cellular,8,sep,630,1,-1,0,,yes
77,retired,married,primary,no,1385,no,no,telephone,8,sep,160,4,-1,0,,no
36,management,married,tertiary,no,2161,no,no,cellular,8,sep,708,2,183,5,success,yes
37,blue-collar,single,secondary,no,292,no,no,,8,sep,9,1,-1,0,,no
46,student,single,,no,1527,no,no,cellular,8,sep,358,3,184,1,success,yes
80,retired,married,secondary,no,8304,no,no,telephone,8,sep,606,3,91,13,success,yes
37,management,single,tertiary,no,698,no,no,cellular,8,sep,1081,2,-1,0,,yes
25,student,single,tertiary,no,20,no,no,cellular,8,sep,127,2,-1,0,,no
33,blue-collar,married,secondary,no,983,no,no,,8,sep,9,1,-1,0,,no
64,,married,,no,2799,no,no,telephone,9,sep,378,4,-1,0,,no
45,management,married,tertiary,no,623,no,no,cellular,9,sep,405,3,-1,0,,no
39,management,married,tertiary,no,494,no,no,cellular,9,sep,216,1,183,5,success,yes
62,retired,married,secondary,no,2801,yes,yes,cellular,9,sep,261,1,183,1,success,yes
84,retired,married,tertiary,no,4761,no,no,telephone,9,sep,1405,1,92,3,failure,yes
24,student,single,tertiary,no,834,no,no,cellular,9,sep,679,1,-1,0,,yes
37,unemployed,married,secondary,no,1978,no,no,cellular,9,sep,404,1,182,1,success,yes
24,student,single,secondary,no,139,no,no,cellular,9,sep,430,4,-1,0,,yes
28,management,married,tertiary,no,12,yes,no,cellular,9,sep,202,1,-1,0,,yes
31,management,married,tertiary,no,877,no,no,cellular,9,sep,209,1,92,8,success,yes
75,retired,divorced,primary,no,1926,no,no,cellular,9,sep,761,1,93,5,other,no
40,management,married,tertiary,no,4675,no,no,cellular,9,sep,263,1,-1,0,,no
33,unemployed,single,secondary,no,2066,no,yes,cellular,9,sep,305,1,749,2,failure,yes
33,admin.,single,secondary,no,555,yes,no,cellular,9,sep,204,1,365,1,success,yes
64,retired,married,primary,no,48,no,no,cellular,9,sep,167,3,92,1,success,yes
48,technician,married,primary,no,235,no,no,cellular,9,sep,386,2,191,3,success,yes
28,admin.,married,secondary,no,1595,no,no,,9,sep,1,1,254,4,success,no
28,admin.,married,secondary,no,1595,no,no,cellular,9,sep,268,1,254,4,success,yes
28,student,single,tertiary,no,5741,no,no,cellular,10,sep,1042,5,200,3,failure,yes
65,unemployed,divorced,secondary,no,588,no,no,cellular,10,sep,110,4,186,1,success,no
69,retired,married,,no,426,no,no,telephone,10,sep,211,2,185,2,success,yes
28,management,single,tertiary,no,187,no,no,cellular,10,sep,255,1,93,2,success,yes
39,technician,single,secondary,no,300,no,no,cellular,10,sep,315,6,394,1,failure,no
24,admin.,single,secondary,no,166,no,no,cellular,10,sep,256,2,-1,0,,yes
51,housemaid,divorced,primary,no,127,no,no,,13,sep,69,1,-1,0,,no
83,retired,divorced,primary,no,4565,no,no,cellular,13,sep,175,2,-1,0,,no
39,management,married,tertiary,no,562,no,no,cellular,13,sep,303,2,-1,0,,no
52,unemployed,married,secondary,no,1416,no,no,cellular,13,sep,218,3,187,3,success,yes
37,services,single,tertiary,no,1189,no,no,cellular,13,sep,323,9,199,4,other,yes
47,technician,married,secondary,no,1740,yes,no,cellular,13,sep,502,1,490,1,failure,no
25,student,single,secondary,no,486,no,no,cellular,13,sep,273,3,199,4,failure,yes
31,management,single,tertiary,no,147,no,no,cellular,13,sep,81,3,96,5,success,no
33,services,married,secondary,no,2368,no,no,,13,sep,5,1,-1,0,,no
30,technician,single,secondary,no,167,no,no,,14,sep,9,1,-1,0,,no
22,student,single,secondary,no,224,no,no,,14,sep,5,1,-1,0,,no
62,admin.,married,secondary,no,4608,no,no,cellular,14,sep,706,1,186,1,success,no
58,management,married,tertiary,no,0,no,no,cellular,14,sep,358,2,-1,0,,yes
67,retired,married,,no,2540,no,no,telephone,14,sep,279,3,92,9,success,yes
72,admin.,married,primary,no,2321,no,no,cellular,14,sep,221,2,64,12,failure,yes
62,retired,married,tertiary,no,2557,yes,no,cellular,14,sep,211,1,216,7,success,yes
42,management,single,secondary,no,900,yes,no,,14,sep,6,1,524,7,other,no
41,admin.,married,secondary,no,3138,no,no,cellular,14,sep,409,1,398,1,failure,yes
28,management,single,tertiary,no,1720,no,no,cellular,14,sep,230,1,91,4,success,yes
43,blue-collar,married,secondary,no,408,yes,no,,14,sep,6,1,838,3,other,no
68,retired,divorced,primary,no,2027,no,no,cellular,14,sep,404,2,91,4,success,yes
30,management,single,tertiary,no,13774,no,no,cellular,14,sep,380,1,-1,0,,no
75,retired,married,primary,no,1765,no,no,telephone,14,sep,808,1,187,4,failure,yes
24,student,single,,no,358,no,no,cellular,14,sep,407,2,92,2,success,no
21,student,single,,no,1506,no,no,cellular,14,sep,340,1,-1,0,,yes
74,retired,married,tertiary,no,1843,no,no,cellular,15,sep,251,2,184,3,success,yes
40,entrepreneur,married,tertiary,no,3585,no,no,cellular,15,sep,506,3,-1,0,,yes
35,blue-collar,married,secondary,no,262,no,no,cellular,15,sep,331,1,75,6,failure,yes
88,retired,married,secondary,no,433,no,no,telephone,15,sep,161,1,274,1,failure,no
49,management,married,tertiary,no,1093,yes,yes,cellular,15,sep,316,1,246,4,success,yes
39,management,married,,no,76,no,no,cellular,15,sep,200,1,183,1,success,yes
63,admin.,divorced,secondary,no,4680,no,no,cellular,15,sep,953,2,-1,0,,yes
38,management,married,tertiary,no,1477,no,no,cellular,15,sep,385,3,769,2,failure,yes
43,blue-collar,married,primary,no,445,yes,no,,15,sep,173,1,-1,0,,no
72,retired,married,tertiary,no,3561,no,no,telephone,15,sep,511,3,184,7,success,yes
24,student,single,secondary,no,8165,no,no,cellular,15,sep,216,1,-1,0,,yes
31,management,single,tertiary,no,3340,no,no,cellular,15,sep,213,2,469,3,success,yes
30,technician,single,tertiary,no,0,no,no,cellular,15,sep,214,2,-1,0,,no
32,student,single,,no,0,no,no,,15,sep,7,1,-1,0,,no
24,unemployed,single,secondary,no,119,no,no,,15,sep,51,1,-1,0,,no
74,retired,divorced,primary,no,2308,no,no,telephone,16,sep,251,2,535,2,success,no
33,blue-collar,single,primary,no,611,no,no,telephone,16,sep,390,2,-1,0,,yes
36,technician,married,tertiary,no,376,no,no,cellular,16,sep,173,1,-1,0,,yes
49,technician,married,tertiary,no,1071,no,no,cellular,16,sep,225,1,91,1,success,yes
29,management,married,tertiary,no,247,no,no,cellular,16,sep,143,2,587,3,failure,yes
39,admin.,divorced,secondary,no,112,no,no,cellular,16,sep,574,3,-1,0,,yes
75,retired,divorced,primary,no,852,no,no,cellular,16,sep,228,1,185,1,failure,no
78,retired,divorced,primary,no,527,no,no,cellular,16,sep,193,1,-1,0,,yes
61,housemaid,married,primary,no,2580,no,no,cellular,16,sep,270,3,202,7,other,yes
60,retired,married,secondary,no,975,no,no,cellular,16,sep,303,1,792,1,failure,yes
35,management,married,,no,2326,yes,yes,cellular,16,sep,319,1,-1,0,,yes
26,student,single,secondary,no,655,no,no,cellular,16,sep,190,1,-1,0,,yes
37,admin.,married,secondary,no,529,yes,no,cellular,16,sep,234,1,149,2,other,no
58,management,divorced,,no,2986,no,no,cellular,16,sep,414,1,91,5,other,yes
23,self-employed,single,tertiary,no,780,no,no,cellular,16,sep,393,1,183,3,success,yes
67,retired,married,secondary,no,2048,no,no,cellular,16,sep,452,5,195,4,other,yes
27,blue-collar,married,secondary,no,821,yes,yes,,16,sep,23,1,778,41,other,no
20,student,single,,no,2785,no,no,cellular,16,sep,327,2,-1,0,,yes
28,admin.,single,secondary,no,127,no,no,cellular,16,sep,1334,2,-1,0,,yes
66,retired,married,primary,no,388,no,no,cellular,17,sep,152,2,-1,0,,no
41,management,married,tertiary,no,0,no,no,cellular,17,sep,294,4,63,11,other,yes
31,student,single,tertiary,no,4951,no,no,cellular,17,sep,285,3,81,3,failure,yes
34,management,married,tertiary,no,3301,yes,no,cellular,17,sep,164,5,92,6,success,yes
37,management,divorced,tertiary,no,488,yes,no,cellular,17,sep,328,1,854,2,failure,yes
81,retired,married,primary,no,1154,no,no,telephone,17,sep,231,1,-1,0,,yes
46,management,divorced,tertiary,no,624,no,no,cellular,17,sep,336,2,183,2,success,yes
28,admin.,married,secondary,no,242,yes,no,,17,sep,47,1,779,12,failure,no
33,blue-collar,married,secondary,no,889,yes,no,,18,sep,13,1,373,6,success,no
37,management,married,tertiary,no,257,no,no,,20,sep,11,1,-1,0,,no
46,services,married,primary,no,4343,yes,no,,20,sep,185,1,-1,0,,yes
33,blue-collar,married,primary,no,-195,no,no,,20,sep,9,1,-1,0,,no
35,management,single,tertiary,no,151,no,no,,20,sep,11,1,850,2,failure,no
32,blue-collar,single,secondary,no,427,no,no,,20,sep,11,1,-1,0,,no
26,management,single,tertiary,no,1,no,no,,21,sep,6,1,-1,0,,no
35,management,single,tertiary,no,1120,no,no,,21,sep,4,1,771,2,success,no
35,student,single,secondary,no,278,no,no,,21,sep,84,1,-1,0,,no
